000235	-24.5386729043	-38.4371517533	  0.5814010254
000236	-24.5937509627	-38.6300984565	  0.5870734153
000237	-24.6240499974	-38.7858572239	  0.5920505294
000238	-24.6551855365	-39.0028354228	  0.5992949859
000239	-24.6769811153	-39.1547250515	  0.6043662687
000240	-24.7081166544	-39.3717032503	  0.6116107252
000241	-24.7479547478	-39.5913755512	  0.6152839589
000242	-24.7760985389	-39.7452375442	  0.6177508448
000243	-24.8163026607	-39.9650333151	  0.6212748540
000244	-24.8576115163	-40.1786183817	  0.6256024121
000245	-24.8980883416	-40.3745958377	  0.6306104054
000246	-24.9406963201	-40.5808917405	  0.6358820754
000247	-24.9726526468	-40.7356153280	  0.6398358704
000248	-25.0168212033	-40.9693728490	  0.6409623495
000249	-25.0477839432	-41.1338027176	  0.6416293764
000250	-25.0809591209	-41.3099818965	  0.6423440657
000251	-25.1397707163	-41.5890665753	  0.6435236413
000252	-25.1890662817	-41.7821831089	  0.6444050490
000253	-25.2279849760	-41.9346480062	  0.6451009177
000254	-25.2798760118	-42.1379323555	  0.6460287326
000255	-25.3227322329	-42.3322767913	  0.6425721926
000256	-25.3630848004	-42.5165416533	  0.6391142183
000257	-25.4055619788	-42.7105082804	  0.6354741775
000258	-25.4525504308	-42.8972314112	  0.6411375915
000259	-25.4989415795	-43.0718056709	  0.6501309788
000260	-25.5477752777	-43.2555714725	  0.6595978786
000261	-25.5858926647	-43.4359017368	  0.6671131225
000262	-25.6165242282	-43.6474476382	  0.6733796850
000263	-25.6484317303	-43.8678053506	  0.6799072773
000264	-25.6746237246	-44.0838723006	  0.6823341901
000265	-25.6944724928	-44.2581245769	  0.6832973905
000266	-25.7196135276	-44.4788376465	  0.6845174084
000267	-25.7262294997	-44.5369192455	  0.6848384614
000268	-25.7586442654	-44.8270895490	  0.6913786922
000269	-25.7714062185	-44.9430719512	  0.6954967267
000270	-25.8020360561	-45.2214401681	  0.7053803806
000271	-25.8211789858	-45.3954137703	  0.7115574324
000272	-25.8471422268	-45.6199335083	  0.7143664158
000273	-25.8653302139	-45.7768863831	  0.7161737256
000274	-25.8913122164	-46.0010975590	  0.7187555136
000275	-25.9032103218	-46.2188197197	  0.7240817066
000276	-25.8987959573	-46.4184236405	  0.7322046783
000277	-25.8953109484	-46.5760049708	  0.7386175217
000278	-25.8906643197	-46.7861111574	  0.7471678879
000279	-25.8703603778	-46.9820015030	  0.7540723321
000280	-25.8504481024	-47.1675442839	  0.7605665591
000281	-25.8242483081	-47.4116742294	  0.7691114093
000282	-25.8144396286	-47.5984541578	  0.7735069245
000283	-25.8032296219	-47.8221588973	  0.7786588657
000284	-25.7985589611	-47.9153657053	  0.7808054272
000285	-25.7841592794	-48.1753230169	  0.7872523459
000286	-25.7742759068	-48.3436019011	  0.7916139588
000287	-25.7617573357	-48.5567488940	  0.7971385063
000288	-25.7514634626	-48.8540625097	  0.8023245526
000289	-25.7516576510	-49.0498167099	  0.8032880632
000290	-25.7517741674	-49.1672725910	  0.8038661861
000291	-25.7519683642	-49.3630351927	  0.8048297380
000292	-25.7521625609	-49.5587977944	  0.8057932900
000293	-25.7723630128	-49.8033206053	  0.8094636115
000294	-25.7923458848	-50.0349528315	  0.8130451729
000295	-25.8081222996	-50.2178257471	  0.8158728044
000296	-25.8186394581	-50.3397357929	  0.8177578111
000297	-25.8678354893	-50.5869938722	  0.8213592050
000298	-25.9030981127	-50.7601753455	  0.8238752394
000299	-25.9408804214	-50.9457314741	  0.8265710566
000300	-25.9786627301	-51.1312876027	  0.8292668738
000301	-26.0115885260	-51.3651924878	  0.8347890570
000302	-26.0421728303	-51.5868569994	  0.8401116139
000303	-26.0663190427	-51.7618604368	  0.8443137560
000304	-26.0978318461	-51.9890718088	  0.8495783169
000305	-26.1208657579	-52.1540848408	  0.8532287403
000306	-26.1500434302	-52.3631112622	  0.8578528291
000307	-26.1730783305	-52.5281313751	  0.8615034091
000308	-26.2117630864	-52.7564871097	  0.8636519897
000309	-26.2432190743	-52.9302984597	  0.8644297871
000310	-26.2725785364	-53.0925253704	  0.8651557446
000311	-26.3145212037	-53.3242812958	  0.8661928410
000312	-26.3733099176	-53.5273466865	  0.8706870678
000313	-26.4298309842	-53.7191235255	  0.8750942262
000314	-26.4893259368	-53.9209908042	  0.8797332696
000315	-26.5505524159	-54.1441312982	  0.8830691472
000316	-26.5970005354	-54.3179992493	  0.8851713819
000317	-26.6403549044	-54.4802864501	  0.8871335940
000318	-26.6868030239	-54.6541544013	  0.8892358287
000319	-26.7762682286	-54.8793984326	  0.8905699515
000320	-26.8518110293	-55.0463170297	  0.8911201776
000321	-26.9223159142	-55.2021038998	  0.8916337094
000322	-26.9978587150	-55.3690224960	  0.8921839355
000323	-27.0973208760	-55.6363854418	  0.8855301364
000324	-27.1485419458	-55.7842713837	  0.8805223705
000325	-27.2034230093	-55.9427244933	  0.8751567754
000326	-27.2583040727	-56.1011776030	  0.8697911803
000327	-27.3262618645	-56.3225747002	  0.8705750265
000328	-27.3906185993	-56.5333180055	  0.8716352158
000329	-27.4414263184	-56.6996935485	  0.8724722035
000330	-27.5117325382	-56.9031829089	  0.8793451690
000331	-27.5997082036	-57.1215007938	  0.8957071608
000332	-27.6546947644	-57.2579538636	  0.9059337349
000333	-27.7276520980	-57.4478520006	  0.9179720590
000334	-27.7813654065	-57.6127770469	  0.9224910568
000335	-27.8494002661	-57.8216759721	  0.9282149526
000336	-27.9210172424	-58.0415736753	  0.9342402184
000337	-27.9606528466	-58.2124773897	  0.9374412067
000338	-27.9914043201	-58.3871521093	  0.9398104336
000339	-28.0303580343	-58.6084172484	  0.9428115966
000340	-28.0611095079	-58.7830919670	  0.9451808234
000341	-28.0916668997	-58.9735465962	  0.9483797875
000342	-28.1220998114	-59.1739487192	  0.9521022512
000343	-28.1403592973	-59.2941882722	  0.9543356975
000344	-28.1910799461	-59.6281860759	  0.9605396973
000345	-28.2194943943	-59.8161608893	  0.9652163647
000346	-28.2466347919	-59.9962914689	  0.9704951305
000347	-28.2719674604	-60.1644241661	  0.9754222957
000348	-28.3081558220	-60.4046060024	  0.9824608767
000349	-28.3296752660	-60.5934687247	  0.9860993982
000350	-28.3416569624	-60.7230545534	  0.9878350211
000351	-28.3644210285	-60.9692551149	  0.9911325371
000352	-28.3823931873	-61.1636296865	  0.9937359156
000353	-28.4049351394	-61.3576561278	  0.9971197939
000354	-28.4392417062	-61.5507917637	  1.0025130016
000355	-28.4826987520	-61.7954418398	  1.0093447221
000356	-28.5284423133	-62.0529643092	  1.0165358972
000357	-28.5522712840	-62.1822653646	  1.0184674596
000358	-28.5900005678	-62.3773377007	  1.0179128507
000359	-28.6377895907	-62.6244220715	  1.0172103666
000360	-28.6755188746	-62.8194944076	  1.0166557576
000361	-28.7095357879	-63.0100062611	  1.0153884733
000362	-28.7339969144	-63.1887833811	  1.0122865181
000363	-28.7649824776	-63.4152451418	  1.0083571885
000364	-28.7812898952	-63.5344298892	  1.0062892184
000365	-28.8057520714	-63.7132146815	  1.0031871301
000366	-28.8350469143	-63.9575658450	  1.0056839769
000367	-28.8554553206	-64.1287812861	  1.0076261052
000368	-28.8846105890	-64.3733781483	  1.0104006124
000369	-28.9049236317	-64.5596955074	  1.0134791471
000370	-28.9212377048	-64.7534004534	  1.0191259646
000371	-28.9419031775	-64.9987716898	  1.0262789392
000372	-28.9582179507	-65.1924849488	  1.0319259990
000373	-28.9690939994	-65.3216215791	  1.0356905440
000374	-29.0036327879	-65.5801237496	  1.0380082590
000375	-29.0369519778	-65.8257005680	  1.0400027224
000376	-29.0632573739	-66.0195826972	  1.0415773450
000377	-29.0807946809	-66.1488402234	  1.0426271159
000378	-29.1091551537	-66.4198917653	  1.0464592034
000379	-29.1231961151	-66.5556909563	  1.0484116464
000380	-29.1428525572	-66.7458010819	  1.0511449408
000381	-29.1639135474	-66.9494954981	  1.0540735424
000382	-29.1792485635	-67.1966384305	  1.0573941267
000383	-29.1868414345	-67.3744901251	  1.0597053240
000384	-29.1939285704	-67.5404957263	  1.0618625804
000385	-29.2040527242	-67.7776389522	  1.0649442759
000386	-29.2223051967	-67.9690939719	  1.0679103151
000387	-29.2461904290	-68.2125950316	  1.0717144800
000388	-29.2650462969	-68.4048235929	  1.0747176256
000389	-29.2839029741	-68.5970604029	  1.0777209000
000390	-29.3125169487	-68.7993095815	  1.0807298601
000391	-29.3416839344	-69.0021298397	  1.0837392050
000392	-29.3689057868	-69.1914241053	  1.0865478580
000393	-29.3980715207	-69.3942356594	  1.0895570737
000394	-29.4269681698	-69.5992409615	  1.0917099077
000395	-29.4556931066	-69.8056176044	  1.0933220776
000396	-29.4825023900	-69.9982310813	  1.0948267327
000397	-29.5112273268	-70.2046077242	  1.0964389027
000398	-29.5303764628	-70.3421862479	  1.0975136365
000399	-29.5879167432	-70.6182555398	  1.0992890288
000400	-29.6170910647	-70.7563156746	  1.1001689344
000401	-29.6579332369	-70.9495909754	  1.1014007457
000402	-29.7016937803	-71.1566767339	  1.1027205758
000403	-29.7553579050	-71.4314008849	  1.1037036179
000404	-29.7812342002	-71.5684866840	  1.1040363951
000405	-29.8174593477	-71.7603979781	  1.1045022618
000406	-29.8562729576	-71.9660222651	  1.1050014169
000407	-29.8909124627	-72.1689640740	  1.1063329268
000408	-29.9068425266	-72.2996587139	  1.1086491083
000409	-29.9371100583	-72.5479818946	  1.1130499128
000410	-29.9610061796	-72.7440322675	  1.1165243342
000411	-29.9849023010	-72.9400826395	  1.1199987556
000412	-30.0013418274	-73.1375326999	  1.1201236496
000413	-30.0173581257	-73.3350486960	  1.1200589172
000414	-30.0323069455	-73.5194003489	  1.1199984991
000415	-30.0483239311	-73.7169248210	  1.1199337639
000416	-30.0749158707	-73.9761884147	  1.1198717634
000417	-30.0964659371	-74.1693852870	  1.1198327160
000418	-30.1165788391	-74.3496979456	  1.1197962726
000419	-30.1381289056	-74.5428948170	  1.1197572252
000420	-30.1729110371	-74.8165131100	  1.1188439912
000421	-30.1915374787	-74.9565899093	  1.1182113849
000422	-30.2176149766	-75.1527010351	  1.1173257198
000423	-30.2455558382	-75.3628252512	  1.1163767696
000424	-30.2641822798	-75.5029020505	  1.1157441633
